31433032583924426e-97,0,0,0,0,0
29608465841298566e-52,0,0,0,0,0
2033232848315857e-36,0,0,0,0,0
3906287583051921e-29,0,0,0,0,0
709054855529674e-24,0,0,0,0,0
39446774813091185e-23,0,0,0,0,0
2972295887693074e-20,0,0,0,0,0
.0006331868869951098,0,0,0,0,0
.0057385370461260805,0,0,0,0,0
.028385458231314137,0,0,0,0,0
.09012085686021215,0,0,0,0,0
.20503990358226395,0,0,0,0,0
.3611558042671837,0,0,0,0,0
.5206435110602939,0,0,0,0,0
.639936069201734,0,0,0,0,0
.6915181970448592,0,0,0,0,0
.6725238657951937,20796709932994052e-277,0,0,0,0
.5994182011539593,10319336045096512e-74,0,0,0,0
.49666849935056007,7157781820386359e-45,0,0,0,0
.38694738615634433,17376880542297796e-34,0,0,0,0
.2860621947042106,1754489569003927e-27,0,0,0,0
.20217511415182612,7798832582337577e-24,0,0,0,0
.1374398209594039,1986944001918917e-21,0,0,0,0
.0903273956011837,9250044138972475e-20,0,0,0,0
.057635570221165035,.0014305402102598697,0,0,0,0
.035832470913289116,.010360627077455928,0,0,0,0
.021771706856617497,.043551895959024325,0,0,0,0
.012961609628117942,.12246587870405926,0,0,0,0
.007577710420604117,.25397447440216114,0,0,0,0
.004358723823950131,.4162217743169837,0,0,0,0
.0024708264256238484,.5667162072306289,0,0,0,0
.001382334474273736,.6652978102980949,0,0,0,0
.0007642230489979397,.6925113466068769,0,0,0,0
.0004179695874288162,.6530125924590535,0,0,0,0
.00022636609954258048,.5672351465722831,0,0,0,0
.00012150553458817983,.4599251362577862,0,0,0,0
6468930447484173e-20,.351786336943982,0,0,0,0
3418362102611462e-20,.2560033310578879,0,0,0,0
17939842879205134e-21,.17849028804612543,0,0,0,0
9355617862223582e-21,.1199171885648314,0,0,0,0
4850581067631684e-21,.07800469273458897,0,0,0,0
2501356207573479e-21,.0493253919331658,0,0,0,0
12834891291337572e-22,.030422682593857598,0,0,0,0
6555437188924087e-22,.01835470424557918,0,0,0,0
33338594971167604e-23,.01085887601394903,0,0,0,0
1688727163751043e-22,.006312843737281215,0,0,0,0
8522305669851701e-23,.003612921773588585,0,0,0,0
42859657720084924e-24,.002038787586393009,0,0,0,0
21484912574319558e-24,.0011359630167047795,0,0,0,0
10737491543366752e-24,.0006256909396407051,0,0,0,0
5351062684550408e-24,.00034105193588313465,31433032583924426e-97,0,0,0
26596353917108565e-25,.0001841423408296023,29608465841298566e-52,0,0,0
13186206584330298e-25,985644716804136e-19,2033232848315857e-36,0,0,0
652226922112456e-24,5234097539374855e-20,3906287583051921e-29,0,0,0
32189856591104164e-26,27593341224982076e-21,709054855529674e-24,0,0,0
158539224015308e-24,14449874145061745e-21,39446774813091185e-23,0,0,0
7792980131819966e-26,7520574613774522e-21,2972295887693074e-20,0,0,0
38235574081663826e-27,3891992536657949e-21,.0006331868869951098,0,0,0
18727228350743135e-27,20036116275187388e-22,.0057385370461260805,0,0,0
9157201325781965e-27,10264654628766167e-22,.028385458231314137,0,0,0
4470684786927508e-27,5235007068389432e-22,.09012085686021215,0,0,0
21794324757655088e-28,2658711421655253e-22,.20503990358226395,0,0,0
