Signal A
48.0	1.0
7.0	0.906
50.0	0.811
23.0	0.81
49.0	0.807
45.0	0.8
72.0	0.792
22.0	0.781
32.0	0.751
24.0	0.738
33.0	0.698
62.0	0.698
73.0	0.694
47.0	0.694
31.0	0.691
8.0	0.653
20.0	0.639
35.0	0.634
38.0	0.622
44.0	0.603
25.0	0.599
46.0	0.59
37.0	0.565
9.0	0.551
60.0	0.541
21.0	0.451
10.0	0.449
34.0	0.438
12.0	0.423
57.0	0.397
61.0	0.374
11.0	0.366
59.0	0.299
19.0	0.298
36.0	0.258
58.0	0.215

Signal B
29.0	1.0
28.0	0.994
41.0	0.966
16.0	0.954
15.0	0.948
40.0	0.933
53.0	0.932
27.0	0.923
3.0	0.921
66.0	0.916
54.0	0.907
42.0	0.901
52.0	0.891
30.0	0.887
4.0	0.881
17.0	0.877
65.0	0.868
91.0	0.867
2.0	0.844
67.0	0.837
55.0	0.813
39.0	0.809
14.0	0.808
5.0	0.8
78.0	0.793
92.0	0.78
79.0	0.773
90.0	0.767
43.0	0.764
64.0	0.763
26.0	0.739
51.0	0.736
18.0	0.728
1.0	0.704
68.0	0.702
77.0	0.696
80.0	0.69
93.0	0.661
13.0	0.652
89.0	0.646
56.0	0.635
63.0	0.583
76.0	0.57
6.0	0.569
81.0	0.546
94.0	0.528
69.0	0.485
88.0	0.461
75.0	0.397
82.0	0.357
100.0	0.353
70.0	0.294
95.0	0.27
87.0	0.235
74.0	0.231
83.0	0.195
96.0	0.168
99.0	0.124
71.0	0.109
84.0	0.0916
85.0	0.0874
98.0	0.0869
86.0	0.0792
97.0	0.0621

